System Of Mapping,Source System Code,Source Table,Source Column,Transformation/Business Rules,Target Table Name,Target Column Name,Map Change Date
JDA Supply Planning,JDAPlanning,SKUDEPLOYMENTPARAM,MINALLOCDUR,,EDW_SUPPLY_PLANNING_DEPLOYMENT_PARAMETER,MIN_ALLOC_DUR,2022-04-07
JDA Supply Planning,JDAPlanning,SKUDEPLOYMENTPARAM,PUSHOPT,,EDW_SUPPLY_PLANNING_DEPLOYMENT_PARAMETER,PUSH_OPT,2022-04-07
JDA Supply Planning,JDAPlanning,SKUDEPLOYMENTPARAM,RECSHIPCAL,,EDW_SUPPLY_PLANNING_DEPLOYMENT_PARAMETER,SHIP_CLNDR_TYP,2022-04-07
JDA Supply Planning,JDAPlanning,SKUDEPLOYMENTPARAM,RECSHIPDUR,,EDW_SUPPLY_PLANNING_DEPLOYMENT_PARAMETER,SHIP_DUR,2022-04-07
JDA Supply Planning,JDAPlanning,SKUDEPLOYMENTPARAM,RECSHIPPUSHOPT,,EDW_SUPPLY_PLANNING_DEPLOYMENT_PARAMETER,SHIP_PUSH_OPT,2022-04-07
JDA Supply Planning,JDAPlanning,SKUDEPLOYMENTPARAM,RECSHIPSUPPLYRULE,,EDW_SUPPLY_PLANNING_DEPLOYMENT_PARAMETER,SHIP_SUPPLY_RULE,2022-04-07
JDA Supply Planning,JDAPlanning,SKUDEPLOYMENTPARAM,RSALLOCRULE,,EDW_SUPPLY_PLANNING_DEPLOYMENT_PARAMETER,SHIP_ALLOC_RULE,2022-04-07
JDA Supply Planning,JDAPlanning,SKUDEPLOYMENTPARAM,SECRSALLOCRULE,,EDW_SUPPLY_PLANNING_DEPLOYMENT_PARAMETER,SCNDRY_SHIP_ALLOC_RULE,2022-04-07
JDA Supply Planning,JDAPlanning,SKUDEPLOYMENTPARAM,SHORTAGEDUR,,EDW_SUPPLY_PLANNING_DEPLOYMENT_PARAMETER,SHORT_DUR_DY_CNT,2022-04-07
JDA Supply Planning,JDAPlanning,SKUDEPLOYMENTPARAM,SHORTAGESSFACTOR,,EDW_SUPPLY_PLANNING_DEPLOYMENT_PARAMETER,SHORT_SFTY_STK_FACTOR_VAL,2022-04-07
JDA Supply Planning,JDAPlanning,SKUDEPLOYMENTPARAM,SKUPRIORITY,,EDW_SUPPLY_PLANNING_DEPLOYMENT_PARAMETER,SKU_PRYRT_NBR,2022-04-07
JDA Supply Planning,JDAPlanning,SKUDEPLOYMENTPARAM,SLOWMOVERRELEASETHRESHOLD,,EDW_SUPPLY_PLANNING_DEPLOYMENT_PARAMETER,SLOW_MOVER_RELS_THRESHOLD_VAL,2022-04-07
JDA Supply Planning,JDAPlanning,SKUDEPLOYMENTPARAM,SOURCESSRULE,,EDW_SUPPLY_PLANNING_DEPLOYMENT_PARAMETER,SRC_SFTY_STK_RULE,2022-04-07
JDA Supply Planning,JDAPlanning,SKUDEPLOYMENTPARAM,STOCKAVAILDUR,,EDW_SUPPLY_PLANNING_DEPLOYMENT_PARAMETER,STK_AVAIL_DUR,2022-04-07
JDA Supply Planning,JDAPlanning,SKUDEPLOYMENTPARAM,SURPLUSRESTOCKCOST,,EDW_SUPPLY_PLANNING_DEPLOYMENT_PARAMETER,SURPLUS_RESTOCK_COST,2022-04-07
JDA Supply Planning,JDAPlanning,SKUDEPLOYMENTPARAM,SURPLUSSSFACTOR,,EDW_SUPPLY_PLANNING_DEPLOYMENT_PARAMETER,SURPLUS_SFTY_STK_FACTOR_VAL,2022-04-07
JDA Supply Planning,JDAPlanning,SKUDEPLOYMENTPARAM,U_RECSHIPPUSHOPTOVERRIDE,,EDW_SUPPLY_PLANNING_DEPLOYMENT_PARAMETER,LOCK_TYP_OVRD,2022-04-07
JDA Supply Planning,JDAPlanning,SKUDEPLOYMENTPARAM,UNITSTOCKLOWCOST,,EDW_SUPPLY_PLANNING_DEPLOYMENT_PARAMETER,UNIT_STK_LOW_COST,2022-04-07
JDA Supply Planning,JDAPlanning,SKUDEPLOYMENTPARAM,UNITSTOCKOUTCOST,,EDW_SUPPLY_PLANNING_DEPLOYMENT_PARAMETER,UNIT_STK_OUT_COST,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,"ITEM,DEST,SEQNUM,SOURCE and TYPE.","ITEM,DEST,SEQNUM,SOURCE and TYPE.",EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,SUPPLY_PLND_RECOMMENDED_SHIP_KEY,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,SRC_SYS_KEY,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,SRC_RCRD_CREATE_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,SRC_RCRD_CREATE_USERID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,SRC_RCRD_UPD_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,SRC_RCRD_UPD_USERID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,RCRD_HASH_KEY,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,DEL_FROM_SRC_FLAG,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,ETL_INS_PID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,ETL_INS_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,ETL_UPD_PID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,ETL_UPD_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,ZONE3_LOD_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,VER_EFF_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,VER_EXPR_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,CURR_RCRD_FLAG,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,ORP_RCRD_FLAG,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,ACTIONALLOWEDSW,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,ALLOC_GRP_ID,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,AVAILTOSHIPDATE,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,AVAIL_FIRST_SHIP_DTE,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,DELIVERYDATE,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,DLV_DTE,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,DEPARTUREDATE,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,DEPTR_DTE,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,DEST,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,DEST_LOC_KEY,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,DOSGROUP,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,DYS_OF_SUPPLY_GRP_NBR,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,DRAWQTY,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,SKU_DRAW_QTY,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,EARLIESTSELLDATE,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,EARL_SELL_DTE,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,EXPDATE,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,SCHED_SHIP_EXPIRY_DTE,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,FIRMSW,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,SHIP_RECOMMENDATION_FIRM_FLAG,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,ITEM,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,PROD_KEY,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,MUSTGOSW,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,SHIP_MUST_GO_FLAG,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,NEEDARRIVDATE,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,REQ_ARRVL_DTE,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,NEEDSHIPDATE,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,REQ_SHIP_DTE,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,ORDERPLACEDATE,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,ORD_PLACE_DTE,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,PLANARRIVSEQNUM,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,PLND_ARRVL_SEQ_NBR,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,PRIMARYITEM,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,PRIM_PROD_KEY,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,PRIMARYITEMQTY,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,PRIM_PROD_QTY,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,PRIORITY,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,SHIP_PRYRT_NBR,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,QTY,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,SHIP_QTY,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,REVISEDDATE,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,REVISED_SHIP_DTE,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,SCHEDARRIVDATE,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,SCHED_ARRVL_DTE,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,SCHEDSHIPDATE,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,SCHED_SHIP_DTE,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,SEQNUM,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,RECOMMENDED_SHIP_SEQ_NBR,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,SOURCE,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,SRC_LOC_KEY,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,SOURCING,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,SOURCING_MTHD,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,SUPPLYMETHOD,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,SUPPLY_MTHD,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,SUPPLYSHAPE,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,SUPPLY_ALLOC_TYP,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,SUPPLYTYPE,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,SUPPLY_TYP,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,SUPPORDERID,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,SUPL_ORD_NBR,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,SUPPORDERQTY,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,SUPL_ORD_QTY,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,TRANSMODE,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,TRNSPRT_MODE,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,TRANSNAME,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,FRT_CARRIER_NAME,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,TYPE,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,RECOMMENDED_SHIP_TYP,2022-04-07
JDA Supply Planning,JDAPlanning,RECSHIP,U_MANUAL,,EDW_SUPPLY_PLANNED_RECOMMENDED_SHIPMENT,MANUAL,2022-05-18
JDA Demand Planning,JDAPlanning,CURRENCYPROFILEVAL,"FROMCURRENCY, TOCURRENCY and STARTDATE","FROMCURRENCY, TOCURRENCY and STARTDATE",EDW_CURRENCY_PROFILE,CRNCY_PRFL_KEY,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_CURRENCY_PROFILE,SRC_SYS_KEY,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_CURRENCY_PROFILE,SRC_RCRD_CREATE_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_CURRENCY_PROFILE,SRC_RCRD_CREATE_USERID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_CURRENCY_PROFILE,SRC_RCRD_UPD_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_CURRENCY_PROFILE,SRC_RCRD_UPD_USERID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_CURRENCY_PROFILE,RCRD_HASH_KEY,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_CURRENCY_PROFILE,DEL_FROM_SRC_FLAG,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_CURRENCY_PROFILE,ETL_INS_PID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_CURRENCY_PROFILE,ETL_INS_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_CURRENCY_PROFILE,ETL_UPD_PID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_CURRENCY_PROFILE,ETL_UPD_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_CURRENCY_PROFILE,ZONE3_LOD_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_CURRENCY_PROFILE,VER_EFF_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_CURRENCY_PROFILE,VER_EXPR_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_CURRENCY_PROFILE,CURR_RCRD_FLAG,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_CURRENCY_PROFILE,ORP_RCRD_FLAG,2022-04-07
JDA Demand Planning,JDAPlanning,CURRENCYPROFILEVAL,ENDDATE,,EDW_CURRENCY_PROFILE,CRNCY_PRFL_START_DTE,2022-04-07
JDA Demand Planning,JDAPlanning,CURRENCYPROFILEVAL,STARTDATE,,EDW_CURRENCY_PROFILE,CRNCY_PRFL_END_DTE,2022-04-07
JDA Demand Planning,JDAPlanning,CURRENCYPROFILEVAL,FROMCURRENCY,,EDW_CURRENCY_PROFILE,ORIG_FROM_CRNCY_TYP,2022-04-07
JDA Demand Planning,JDAPlanning,CURRENCYPROFILEVAL,TOCURRENCY,,EDW_CURRENCY_PROFILE,TGT_TO_CRNCY_TYP,2022-04-07
JDA Demand Planning,JDAPlanning,CURRENCYPROFILEVAL,CONVERSIONVALUE,,EDW_CURRENCY_PROFILE,CRNCY_CONV_RATE,2022-04-07
JDA Demand Planning,JDAPlanning,PRICEPROFILEVAL,"PRICEPROFILENAME ,STARTDATE","PRICEPROFILEVAL : -PRICEPROFILENAME and STARTDATE
PRICEPROFILE : - PRICEPROFILENAME",EDW_PRICE_PROFILE,PRC_PRFL_KEY,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PRICE_PROFILE,SRC_SYS_KEY,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PRICE_PROFILE,SRC_RCRD_CREATE_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PRICE_PROFILE,SRC_RCRD_CREATE_USERID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PRICE_PROFILE,SRC_RCRD_UPD_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PRICE_PROFILE,SRC_RCRD_UPD_USERID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PRICE_PROFILE,RCRD_HASH_KEY,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PRICE_PROFILE,DEL_FROM_SRC_FLAG,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PRICE_PROFILE,ETL_INS_PID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PRICE_PROFILE,ETL_INS_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PRICE_PROFILE,ETL_UPD_PID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PRICE_PROFILE,ETL_UPD_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PRICE_PROFILE,ZONE3_LOD_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PRICE_PROFILE,VER_EFF_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PRICE_PROFILE,VER_EXPR_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PRICE_PROFILE,CURR_RCRD_FLAG,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PRICE_PROFILE,ORP_RCRD_FLAG,2022-04-07
JDA Demand Planning,JDAPlanning,PRICEPROFILEVAL,PRICEPROFILENAME,,EDW_PRICE_PROFILE,PRC_PRFL_NAME,2022-04-07
JDA Demand Planning,JDAPlanning,PRICEPROFILEVAL,STARTDATE,,EDW_PRICE_PROFILE,PRC_PRFL_EFF_DTE,2022-04-07
JDA Demand Planning,JDAPlanning,PRICEPROFILEVAL,ENDDATE,,EDW_PRICE_PROFILE,PRC_PRFL_EXPR_DTE,2022-04-07
JDA Demand Planning,JDAPlanning,PRICEPROFILEVAL,VALUE,,EDW_PRICE_PROFILE,PRC_PRFL_BCRNCY_AMT,2022-04-07
JDA Demand Planning,JDAPlanning,"CAL,CALDATA","CAL:- CAL 
CALDATA :- CAL AND EFF","CAL:- CAL
CALDATA :- CAL AND EFF",EDW_PLANNING_CALENDAR,PLNG_CLNDR_KEY,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PLANNING_CALENDAR,SRC_SYS_KEY,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PLANNING_CALENDAR,SRC_RCRD_CREATE_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PLANNING_CALENDAR,SRC_RCRD_CREATE_USERID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PLANNING_CALENDAR,SRC_RCRD_UPD_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PLANNING_CALENDAR,SRC_RCRD_UPD_USERID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PLANNING_CALENDAR,RCRD_HASH_KEY,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PLANNING_CALENDAR,DEL_FROM_SRC_FLAG,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PLANNING_CALENDAR,ETL_INS_PID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PLANNING_CALENDAR,ETL_INS_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PLANNING_CALENDAR,ETL_UPD_PID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PLANNING_CALENDAR,ETL_UPD_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PLANNING_CALENDAR,ZONE3_LOD_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PLANNING_CALENDAR,VER_EFF_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PLANNING_CALENDAR,VER_EXPR_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PLANNING_CALENDAR,CURR_RCRD_FLAG,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_PLANNING_CALENDAR,ORP_RCRD_FLAG,2022-04-07
JDA Demand Planning,JDAPlanning,CAL,CAL,,EDW_PLANNING_CALENDAR,CLNDR_NAME,2022-04-07
JDA Demand Planning,JDAPlanning,CAL,DESCR,,EDW_PLANNING_CALENDAR,CLNDR_DESC,2022-04-07
JDA Demand Planning,JDAPlanning,CAL,TYPE,,EDW_PLANNING_CALENDAR,CLNDR_TYP,2022-04-07
JDA Demand Planning,JDAPlanning,CAL,MASTER,,EDW_PLANNING_CALENDAR,MSTR_CLNDR_ID,2022-04-07
JDA Demand Planning,JDAPlanning,CAL,NUMFCSTPER,,EDW_PLANNING_CALENDAR,PERD_TYP,2022-04-07
JDA Demand Planning,JDAPlanning,CAL,ROLLINGSW,,EDW_PLANNING_CALENDAR,CLNDR_ROLLING_PATTERN_TEXT,2022-04-07
JDA Demand Planning,JDAPlanning,CALDATA,ALTCAL,,EDW_PLANNING_CALENDAR,CLNDR_ALT_PATTERN_TEXT,2022-04-07
JDA Demand Planning,JDAPlanning,CAL,PATTERNSW,,EDW_PLANNING_CALENDAR,CLNDR_PATTERN_TEXT,2022-04-07
JDA Demand Planning,JDAPlanning,CAL,FIRSTDAYOFWEEK,,EDW_PLANNING_CALENDAR,WK_FIRST_DY_TEXT,2022-04-07
JDA Demand Planning,JDAPlanning,CALDATA,EFF, Number of seconds from 1st Jan1970,EDW_PLANNING_CALENDAR,PLNG_CLNDR_EFF_SEC_CNT,2022-04-07
JDA Demand Planning,JDAPlanning,CALDATA,OPT,,EDW_PLANNING_CALENDAR,CLNDR_OPT,2022-04-07
JDA Demand Planning,JDAPlanning,CALDATA,REPEAT,,EDW_PLANNING_CALENDAR,CLNDR_PATTERN_REPEAT_LEN_NBR,2022-04-07
JDA Demand Planning,JDAPlanning,CALDATA,AVAIL,,EDW_PLANNING_CALENDAR,CLNDR_DYLY_CAPACITY_UOM_ID,2022-04-07
JDA Demand Planning,JDAPlanning,CALDATA,PERWGT,,EDW_PLANNING_CALENDAR,CLNDR_PERD_WEIGHTAGE_VAL,2022-04-07
JDA Demand Planning,JDAPlanning,CALDATA,ALLOCWGT,,EDW_PLANNING_CALENDAR,ALLOC_PER_PERD_WEIGHTAGE_VAL,2022-04-07
JDA Demand Planning,JDAPlanning,CALDATA,DESCR,,EDW_PLANNING_CALENDAR,CLNDR_DESC_2,2022-06-24
JDA Demand Planning,JDAPlanning,CALDATA,COVDUR,,EDW_PLANNING_CALENDAR,ORD_CYCLE_FREQ_NAME,2022-04-07
JDA Demand Planning,JDAPlanning,DMDGROUP,DMDGROUP,DMDGROUP,EDW_DEMAND_GROUP,DMD_GRP_KEY,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_DEMAND_GROUP,SRC_SYS_KEY,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_DEMAND_GROUP,SRC_RCRD_CREATE_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_DEMAND_GROUP,SRC_RCRD_CREATE_USERID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_DEMAND_GROUP,SRC_RCRD_UPD_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_DEMAND_GROUP,SRC_RCRD_UPD_USERID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_DEMAND_GROUP,RCRD_HASH_KEY,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_DEMAND_GROUP,DEL_FROM_SRC_FLAG,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_DEMAND_GROUP,ETL_INS_PID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_DEMAND_GROUP,ETL_INS_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_DEMAND_GROUP,ETL_UPD_PID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_DEMAND_GROUP,ETL_UPD_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_DEMAND_GROUP,ZONE3_LOD_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_DEMAND_GROUP,VER_EFF_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_DEMAND_GROUP,VER_EXPR_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_DEMAND_GROUP,CURR_RCRD_FLAG,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_DEMAND_GROUP,ORP_RCRD_FLAG,2022-04-07
JDA Demand Planning,JDAPlanning,DMDGROUP,DESCR,,EDW_DEMAND_GROUP,DMD_GRP_DESC,2022-04-07
JDA Demand Planning,JDAPlanning,DMDGROUP,U_DG_ROLLUP,,EDW_DEMAND_GROUP,DMD_PRNT_GRP,2022-04-07
JDA Demand Planning,JDAPlanning,DMDGROUP,U_BUS_REGION,,EDW_DEMAND_GROUP,DMD_GRP_BUS_REGN,2022-04-07
JDA Demand Planning,JDAPlanning,DMDGROUP,U_SUB_BUS_REGION,,EDW_DEMAND_GROUP,DMD_GRP_BUS_SUBREGN,2022-04-07
JDA Demand Planning,JDAPlanning,DMDGROUP,U_DMD_MKT,,EDW_DEMAND_GROUP,DMD_GRP_MKT,2022-04-07
JDA Demand Planning,JDAPlanning,DMDGROUP,U_LOCALCURRENCY,,EDW_DEMAND_GROUP,LCRNCY_TYP,2022-04-07
JDA Demand Planning,JDAPlanning,DMDGROUP,U_BATCH_NUM,,EDW_DEMAND_GROUP,BATCH_NBR,2022-04-07
JDA Demand Planning,JDAPlanning,DMDGROUP,U_CHANNEL,,EDW_DEMAND_GROUP,FIN_ACCTG_CHNL,2022-04-07
JDA Demand Planning,JDAPlanning,DMDGROUP,U_COUNTRY_CODE,,EDW_DEMAND_GROUP,CNTRY_CD,2022-04-07
JDA Demand Planning,JDAPlanning,DMDGROUP,U_SECURITY_GRP,,EDW_DEMAND_GROUP,SECURITY_GRP_CD,2022-04-07
JDA Demand Planning,JDAPlanning,DMDGROUP,U_PRICECURRENCY,,EDW_DEMAND_GROUP,RPT_CRNCY_TYP,2022-04-07
JDA Demand Planning,JDAPlanning,DMDGROUP,U_SALESORG,,EDW_DEMAND_GROUP,SLS_ORG_ID,2022-04-07
JDA Demand Planning,JDAPlanning,DMDGROUP,U_TYPE,,EDW_DEMAND_GROUP,DMD_GRP_TYP,2022-04-07
JDA Demand Planning,JDAPlanning,DMDGROUP,U_PLAN_LVL_RPT,,EDW_DEMAND_GROUP,PLNG_LVL,2022-04-07
JDA Demand Planning,JDAPlanning,DMDGROUP,U_GLB_REGION_RPT,,EDW_DEMAND_GROUP,GLB_REGN_NAME,2022-04-07
JDA Demand Planning,JDAPlanning,DMDGROUP,U_DG_CLUSTER,,EDW_DEMAND_GROUP,DMD_GRP_CLUSTER,2022-05-13
JDA Supply Planning,JDAPlanning,SKUPLANNINGPARAM,ITEM and LOC,ITEM and LOC,EDW_SKU_PLANNING_PARAMETER,SKU_PLNG_PARM_KEY,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_SKU_PLANNING_PARAMETER,SRC_SYS_KEY,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_SKU_PLANNING_PARAMETER,SRC_RCRD_CREATE_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_SKU_PLANNING_PARAMETER,SRC_RCRD_CREATE_USERID,2022-04-07
