System Of Mapping,Source System Code,Source Table,Source Column,Transformation Rules,Target Table Name,Target Column Name,Map Change Date
SAP,SAPP10,MSEG,SHKZG,,EDW_INVENTORY_MOVEMENT_LINE,REVALUATION_DEBIT_CREDIT_TYP,2022-04-08
SAP,SAPP10,MSEG,SJAHR,,EDW_INVENTORY_MOVEMENT_LINE,REVALUATION_PROD_DOC_YR,2022-04-08
SAP,SAPP10,MSEG,SMBLN,,EDW_INVENTORY_MOVEMENT_LINE,REVALUATION_PROD_DOC_NBR,2022-04-08
SAP,SAPP10,MSEG,SMBLP,,EDW_INVENTORY_MOVEMENT_LINE,REVALUATION_PROD_DOC_LN_NBR,2022-04-08
SAP,SAPP10,MSEG,SOBKZ,,EDW_INVENTORY_MOVEMENT_LINE,SPCL_STK_ITEM_LKEY,2022-04-08
SAP,SAPP10,MSEG,SPE_GTS_STOCK_TY,,EDW_INVENTORY_MOVEMENT_LINE,GTS_STK_TYP_LKEY,2022-04-08
SAP,SAPP10,MSEG,TANUM,,EDW_INVENTORY_MOVEMENT_LINE,TRNSFR_ORD_NBR,2022-04-08
SAP,SAPP10,MSEG,TBNUM,,EDW_INVENTORY_MOVEMENT_LINE,TRNSFR_REQ_NBR,2022-04-08
SAP,SAPP10,MSEG,TBPOS,,EDW_INVENTORY_MOVEMENT_LINE,TRNSFR_REQ_SEQ_NBR,2022-04-08
SAP,SAPP10,MSEG,TCODE2_MKPF,,EDW_INVENTORY_MOVEMENT_LINE,INVTY_MVMNT_LN_CREATE_PROC_TEXT,2022-04-08
SAP,SAPP10,MSEG,TXJCD,,EDW_INVENTORY_MOVEMENT_LINE,TAX_JURSDN_RATE,2022-04-08
SAP,SAPP10,MSEG,UBNUM,,EDW_INVENTORY_MOVEMENT_LINE,POST_CHG_NBR,2022-04-08
SAP,SAPP10,MSEG,UMBAR,,EDW_INVENTORY_MOVEMENT_LINE,PROD_SPLIT_VALTN_TYP_LKEY,2022-04-08
SAP,SAPP10,MSEG,UMCHA,,EDW_INVENTORY_MOVEMENT_LINE,RCV_ISS_BATCH_NBR,2022-04-08
SAP,SAPP10,MSEG,UMLGO,,EDW_INVENTORY_MOVEMENT_LINE,RCV_ISS_SLOC_ID,2022-04-08
SAP,SAPP10,MSEG,"UMMAB
",,EDW_INVENTORY_MOVEMENT_LINE,RCV_ISS_PROD_ID,2022-04-08
SAP,SAPP10,MSEG,UMSOK,,EDW_INVENTORY_MOVEMENT_LINE,SPCL_STK_TYP_LKEY,2022-04-08
SAP,SAPP10,MSEG,UMWRK,,EDW_INVENTORY_MOVEMENT_LINE,RCV_ISS_PLANT_LOC_KEY,2022-04-08
SAP,SAPP10,MSEG,URZEI,,EDW_INVENTORY_MOVEMENT_LINE,ACCT_ASGN_ORIG_LN_DOC_TEXT,2022-04-08
SAP,SAPP10,MSEG,USNAM_MKPF,,EDW_INVENTORY_MOVEMENT_LINE,TXN_USER_NAME,2022-04-08
SAP,SAPP10,MSEG,VBELN_IM,,EDW_INVENTORY_MOVEMENT_LINE,SLS_DLV_NBR,2022-04-08
SAP,SAPP10,MSEG,VBELP_IM,,EDW_INVENTORY_MOVEMENT_LINE,SLS_DLV_ITEM_NBR,2022-04-08
SAP,SAPP10,MSEG,VFDAT,,EDW_INVENTORY_MOVEMENT_LINE,SHELF_LIFE_EXPR_DTE,2022-04-08
SAP,SAPP10,MSEG,VGART_MKPF,,EDW_INVENTORY_MOVEMENT_LINE,MVMNT_TYP_LKEY,2022-04-08
SAP,SAPP10,MSEG,VKWRA,,EDW_INVENTORY_MOVEMENT_LINE,SLS_EXCLUDED_TAX_PRC,2022-04-08
SAP,SAPP10,MSEG,VKWRT,,EDW_INVENTORY_MOVEMENT_LINE,SLS_INCLD_TAX_PRC,2022-04-08
SAP,SAPP10,MSEG,VPRSV,,EDW_INVENTORY_MOVEMENT_LINE,PRC_CTRL_TYP_LKEY,2022-04-08
SAP,SAPP10,MSEG,VSCHN,,EDW_INVENTORY_MOVEMENT_LINE,INTERIM_STORG_BIN_POST_FLAG,2022-04-08
SAP,SAPP10,MSEG,WAERS,,EDW_INVENTORY_MOVEMENT_LINE,CRNCY_KEY,2022-04-08
SAP,SAPP10,MSEG,WEANZ,,EDW_INVENTORY_MOVEMENT_LINE,GOODS_RCPT_SLIPS_PRINTED_CNT,2022-04-08
SAP,SAPP10,MSEG,WEMPF,,EDW_INVENTORY_MOVEMENT_LINE,GOODS_RCPNT_NAME,2022-04-08
SAP,SAPP10,MSEG,WERKS,,EDW_INVENTORY_MOVEMENT_LINE,PLANT_LOC_KEY,2022-04-08
SAP,SAPP10,MSEG,WERTU,,EDW_INVENTORY_MOVEMENT_LINE,PROD_VAL_UPD_FLAG,2022-04-08
SAP,SAPP10,MSEG,WEUNB,,EDW_INVENTORY_MOVEMENT_LINE,GOODS_RCPT_VALUATED_FLAG,2022-04-08
SAP,SAPP10,MSEG,XAUTO,,EDW_INVENTORY_MOVEMENT_LINE,AUTO_PROD_CREATE_TYP,2022-04-08
SAP,SAPP10,MSEG,XBLVS,,EDW_INVENTORY_MOVEMENT_LINE,POST_IN_WHSE_MGMT_SYS_FLAG,2022-04-08
SAP,SAPP10,MSEG,XRUEJ,,EDW_INVENTORY_MOVEMENT_LINE,BK_POST_YR_FLAG,2022-04-08
SAP,SAPP10,MSEG,XRUEM,,EDW_INVENTORY_MOVEMENT_LINE,BK_POST_PERD_FLAG,2022-04-08
SAP,SAPP10,MSEG,XWSBR,,EDW_INVENTORY_MOVEMENT_LINE,GOOD_RCPT_REVERSAL_FLAG,2022-04-08
SAP,SAPP10,MSEG,ZEILE,,EDW_INVENTORY_MOVEMENT_LINE,PROD_MVMNT_DOC_LN_NBR,2022-04-08
SAP,SAPP10,MSEG,ZEKKN,,EDW_INVENTORY_MOVEMENT_LINE,ACCT_ASGN_SEQ_NBR,2022-04-08
SAP,SAPP10,MSEG,ZUSCH,,EDW_INVENTORY_MOVEMENT_LINE,BATCH_STAT_TEXT,2022-04-08
SAP,SAPP10,MSEG,ZUSTD,,EDW_INVENTORY_MOVEMENT_LINE,RESTRCT_USE_BATCH_FLAG,2022-04-08
SAP,SAPP10,MSEG,ZUSTD_T156M,,EDW_INVENTORY_MOVEMENT_LINE,STK_TYP_MOD_LKEY,2022-04-08
SAP,SAPP10,MSEG,BELNR,,EDW_INVENTORY_MOVEMENT_LINE,DOC_ACCT_1_NBR,2022-04-08
SAP,SAPP10,MSEG,BELUM,,EDW_INVENTORY_MOVEMENT_LINE,DOC_ACCT_2_NBR,2022-04-08
SAP,SAPP10,MSEG,KBLNR,,EDW_INVENTORY_MOVEMENT_LINE,EARMARKED_FUND_DOC_NBR,2022-04-08
SAP,SAPP10,MSEG,/BEV2/ED_KZ_VER,,EDW_INVENTORY_MOVEMENT_LINE,PROC_STAT_LKEY,2022-04-08
SAP,SAPP10,MSEG,/BEV2/ED_USER,,EDW_INVENTORY_MOVEMENT_LINE,PROC_USER_NAME_TEXT,2022-04-08
SAP,SAPP10,MSEG,AKTNR,,EDW_INVENTORY_MOVEMENT_LINE,SLS_PROMO_NBR,2022-04-08
SAP,SAPP10,MSEG,CONDI,,EDW_INVENTORY_MOVEMENT_LINE,JOINT_VENTURE_CONDITION2_NBR,2022-04-08
SAP,SAPP10,MSEG,EQUNR,,EDW_INVENTORY_MOVEMENT_LINE,EQUIP_NBR,2022-04-08
SAP,SAPP10,MSEG,FIPOS,,EDW_INVENTORY_MOVEMENT_LINE,FIN_MGMT_COMMIT_NBR,2022-04-08
SAP,SAPP10,MSEG,FISTL,,EDW_INVENTORY_MOVEMENT_LINE,BUD_ASGN_FUNDS_CNTR_ID,2022-04-08
SAP,SAPP10,MSEG,GEBER,,EDW_INVENTORY_MOVEMENT_LINE,BUD_FUND_ID,2022-04-08
SAP,SAPP10,MSEG,GRANT_NBR,,EDW_INVENTORY_MOVEMENT_LINE,GRANT_ID,2022-04-08
SAP,SAPP10,MSEG,IMKEY,,EDW_INVENTORY_MOVEMENT_LINE,REAL_ESTATE_OBJ_NBR,2022-04-08
SAP,SAPP10,MSEG,J_1AGIRUPD,,EDW_INVENTORY_MOVEMENT_LINE,GOODS_ISS_REVALUATION_RELVNT_LKEY,2022-04-08
SAP,SAPP10,MSEG,KSTRG,,EDW_INVENTORY_MOVEMENT_LINE,COST_OBJ_NBR,2022-04-08
SAP,SAPP10,MSEG,LSTAR,,EDW_INVENTORY_MOVEMENT_LINE,FIN_CTRL_AREA_ACTVTY_LKEY,2022-04-08
SAP,SAPP10,MSEG,OICONDCOD,,EDW_INVENTORY_MOVEMENT_LINE,JOINT_VENTURE_CONDITION1_NBR,2022-04-08
SAP,SAPP10,MSEG,PLPLA,,EDW_INVENTORY_MOVEMENT_LINE,STORG_BIN_ID,2022-04-08
SAP,SAPP10,MSEG,PRZNR,,EDW_INVENTORY_MOVEMENT_LINE,BUS_PROC_NBR,2022-04-08
SAP,SAPP10,MSEG,TBPRI,,EDW_INVENTORY_MOVEMENT_LINE,TRNSFR_REQ_PRYRT_NBR,2022-04-08
SAP,SAPP10,MSEG,UMZST,,EDW_INVENTORY_MOVEMENT_LINE,RESTRCT_USE_BATCH_TRNSFR_TYP,2022-04-08
SAP,SAPP10,MSEG,UMZUS,,EDW_INVENTORY_MOVEMENT_LINE,BATCH_TRNSFR_TYP,2022-04-08
SAP,SAPP10,MSEG,VKMWS,,EDW_INVENTORY_MOVEMENT_LINE,TAX_NBR,2022-04-08
SAP,SAPP10,MSEG,VPTNR,,EDW_INVENTORY_MOVEMENT_LINE,JOINT_VENTURE_PTNR_ACCT_KEY,2022-04-08
SAP,SAPP10,MSEG,XBEAU,,EDW_INVENTORY_MOVEMENT_LINE,PO_CREATE_ON_GOODS_RCPT_FLAG,2022-04-08
SAP,SAPP10,MSEG,XMACC,,EDW_INVENTORY_MOVEMENT_LINE,MULT_ACCT_ASGN_LKEY,2022-04-08
SAP,SAPP10,MSEG,XOBEW,,EDW_INVENTORY_MOVEMENT_LINE,VEND_STK_VALTN_FLAG,2022-04-08
SAP,SAPP10,MSEG,XSAUF,,EDW_INVENTORY_MOVEMENT_LINE,MVMNT_IS_STATS_FLAG,2022-04-08
SAP,SAPP10,MSEG,XSERG,,EDW_INVENTORY_MOVEMENT_LINE,PROFITABILITY_ANLYS_IS_STATS_FLAG,2022-04-08
SAP,SAPP10,MSEG,XSKST,,EDW_INVENTORY_MOVEMENT_LINE,CSTCTR_RELVNT_IS_STATS_FLAG,2022-04-08
SAP,SAPP10,MSEG,XSPRO,,EDW_INVENTORY_MOVEMENT_LINE,PROJ_RELVNT_IS_STATS_FLAG,2022-04-08
SAP,SAPP10,MSEG,LIFNR,,EDW_INVENTORY_MOVEMENT_LINE,VEND_ACCT_NBR,2022-04-08
SAP,SAPP10,MSEG,XWOFF,,EDW_INVENTORY_MOVEMENT_LINE,CALC_OF_VAL_OPN_FLAG,2022-04-08
SAP,SAPC11,STPO,"STLNR,STLKN,STLTY,STPOZ",,EDW_PRODUCT_BOM_COMPONENT,PROD_BOM_CMPNT_KEY,2022-04-08
SAP,SAPP10,MSEG,MAT_KDAUF,,EDW_INVENTORY_MOVEMENT_LINE,VALUATED_STK_SLS_ORD_NBR,2022-04-08
SAP,SAPP10,MSEG,MAT_KDPOS,,EDW_INVENTORY_MOVEMENT_LINE,VALUATED_SLS_ITEM_NAME,2022-04-08
Audit_Field,SAP,,,,EDW_PRODUCT_BOM_COMPONENT,SRC_SYS_KEY,2022-04-08
Audit_Field,SAP,,,,EDW_PRODUCT_BOM_COMPONENT,SRC_RCRD_CREATE_DTE,2022-04-08
Audit_Field,SAP,,,,EDW_PRODUCT_BOM_COMPONENT,SRC_RCRD_CREATE_USERID,2022-04-08
Audit_Field,SAP,,,,EDW_PRODUCT_BOM_COMPONENT,SRC_RCRD_UPD_DTE,2022-04-08
Audit_Field,SAP,,,,EDW_PRODUCT_BOM_COMPONENT,SRC_RCRD_UPD_USERID,2022-04-08
Audit_Field,SAP,,,,EDW_PRODUCT_BOM_COMPONENT,RCRD_HASH_KEY,2022-04-08
Audit_Field,SAP,,,,EDW_PRODUCT_BOM_COMPONENT,DEL_FROM_SRC_FLAG,2022-04-08
Audit_Field,SAP,,,,EDW_PRODUCT_BOM_COMPONENT,ETL_INS_PID,2022-04-08
Audit_Field,SAP,,,,EDW_PRODUCT_BOM_COMPONENT,ETL_INS_DTE,2022-04-08
Audit_Field,SAP,,,,EDW_PRODUCT_BOM_COMPONENT,ETL_UPD_PID,2022-04-08
Audit_Field,SAP,,,,EDW_PRODUCT_BOM_COMPONENT,ETL_UPD_DTE,2022-04-08
Audit_Field,SAP,,,,EDW_PRODUCT_BOM_COMPONENT,ZONE3_LOD_DTE,2022-04-08
Audit_Field,SAP,,,,EDW_PRODUCT_BOM_COMPONENT,VER_EFF_DTE,2022-04-08
Audit_Field,SAP,,,,EDW_PRODUCT_BOM_COMPONENT,VER_EXPR_DTE,2022-04-08
Audit_Field,SAP,,,,EDW_PRODUCT_BOM_COMPONENT,CURR_RCRD_FLAG,2022-04-08
Audit_Field,SAP,,,,EDW_PRODUCT_BOM_COMPONENT,ORP_RCRD_FLAG,2022-04-08
SAP,SAPC11,STPO,STLNR,,EDW_PRODUCT_BOM_COMPONENT,BOM_NBR,2022-04-08
SAP,SAPC11,STPO,VGKNT,,EDW_PRODUCT_BOM_COMPONENT,PRIOR_NODE_NBR,2022-04-08
SAP,SAPC11,STPO,STLKN,,EDW_PRODUCT_BOM_COMPONENT,BOM_CMPNT_SEQ_NBR,2022-04-08
SAP,SAPC11,STPO,POSNR,,EDW_PRODUCT_BOM_COMPONENT,BOM_LN_ITEM_NBR,2022-04-08
SAP,SAPC11,STPO,STLTY,,EDW_PRODUCT_BOM_COMPONENT,BOM_CTGY_LKEY,2022-04-08
SAP,SAPC11,STPO,MENGE,,EDW_PRODUCT_BOM_COMPONENT,PROD_QTY,2022-04-08
SAP,SAPC11,STPO,FMENG,,EDW_PRODUCT_BOM_COMPONENT,FIXED_QTY_FLAG,2022-04-08
SAP,SAPC11,STPO,AVOAU,,EDW_PRODUCT_BOM_COMPONENT,OPER_SCRAP_QTY,2022-04-08
SAP,SAPC11,STPO,AUSCH,,EDW_PRODUCT_BOM_COMPONENT,PROD_SCRAP_PCT,2022-04-08
SAP,SAPC11,STPO,MEINS,,EDW_PRODUCT_BOM_COMPONENT,CMPNT_UOM_KEY,2022-04-08
SAP,SAPC11,STPO,POSTP,,EDW_PRODUCT_BOM_COMPONENT,BOM_CMPNT_ITEM_CTGY_LKEY,2022-04-08
SAP,SAPC11,STPO,KLART,,EDW_PRODUCT_BOM_COMPONENT,CLS_TYP_LKEY,2022-04-08
SAP,SAPC11,STPO,CLSZU,,EDW_PRODUCT_BOM_COMPONENT,BOM_CLS_NBR,2022-04-08
SAP,SAPC11,STPO,CLOBK,,EDW_PRODUCT_BOM_COMPONENT,REQ_CMPNT_FLAG,2022-04-08
SAP,SAPC11,STPO,CUFACTOR,,EDW_PRODUCT_BOM_COMPONENT,COMPATIBLE_UNIT_INSTANCES_NBR,2022-04-08
SAP,SAPC11,STPO,AWAKZ,,EDW_PRODUCT_BOM_COMPONENT,BOM_CONFIGURABLE_TYP,2022-04-08
SAP,SAPC11,STPO,CVIEW,,EDW_PRODUCT_BOM_COMPONENT,ORG_FUNC_AREA_NAME,2022-04-08
SAP,SAPC11,STPO,POTX1,,EDW_PRODUCT_BOM_COMPONENT,BOM_PROD_TEXT,2022-04-08
SAP,SAPC11,STPO,MATKL,,EDW_PRODUCT_BOM_COMPONENT,PROD_GRP_LKEY,2022-04-08
SAP,SAPC11,STPO,IDVAR,,EDW_PRODUCT_BOM_COMPONENT,PROD_CMPNT_VARIANT_TEXT,2022-04-08
SAP,SAPC11,STPO,INTRM,,EDW_PRODUCT_BOM_COMPONENT,INTRA_MATL_TEXT,2022-04-08
SAP,SAPC11,STPO,KNOBJ,,EDW_PRODUCT_BOM_COMPONENT,ASGN_DEPENDENCY_OBJ_NBR,2022-04-08
SAP,SAPC11,STPO,SANFE,,EDW_PRODUCT_BOM_COMPONENT,PRODTN_RELVNT_FLAG,2022-04-08
SAP,SAPC11,STPO,STPOZ,,EDW_PRODUCT_BOM_COMPONENT,ITRL_CNTR_NBR,2022-04-08
SAP,SAPC11,STPO,AEHLP,,EDW_PRODUCT_BOM_COMPONENT,DTE_SHFT_HIER_TYP,2022-04-08
SAP,SAPC11,STPO,ALEKZ,,EDW_PRODUCT_BOM_COMPONENT,ALE_STAT_FLAG,2022-04-08
SAP,SAPC11,STPO,ALPRF,,EDW_PRODUCT_BOM_COMPONENT,ALT_PROD_PSTN_NBR,2022-04-08
SAP,SAPC11,STPO,BEIKZ,,EDW_PRODUCT_BOM_COMPONENT,MATL_PRVN_TYP,2022-04-08
SAP,SAPC11,STPO,CSSTR,,EDW_PRODUCT_BOM_COMPONENT,AVG_MATL_PURITY_PCT,2022-04-08
SAP,SAPC11,STPO,DOKVR,,EDW_PRODUCT_BOM_COMPONENT,DOC_VER_NBR,2022-04-08
SAP,SAPC11,STPO,DSPST,,EDW_PRODUCT_BOM_COMPONENT,PROD_EXPLD_TYP_LKEY,2022-04-08
SAP,SAPC11,STPO,EKORG,,EDW_PRODUCT_BOM_COMPONENT,PUR_ORG_ID,2022-04-08
SAP,SAPC11,STPO,EWAHR,,EDW_PRODUCT_BOM_COMPONENT,USAGE_PRBLTY_PCT,2022-04-08
SAP,SAPC11,STPO,GUIDX,,EDW_PRODUCT_BOM_COMPONENT,PROD_CHG_STAT_ID,2022-04-08
SAP,SAPC11,STPO,IDHIS,,EDW_PRODUCT_BOM_COMPONENT,DOC_HIST_CNTR_NBR,2022-04-08
SAP,SAPC11,STPO,ITMID,,EDW_PRODUCT_BOM_COMPONENT,EXTNL_PROD_TYP,2022-04-08
SAP,SAPC11,STPO,ITSOB,,EDW_PRODUCT_BOM_COMPONENT,BOM_PROCUR_TYP_LKEY,2022-04-08
SAP,SAPC11,STPO,KSTKN,,EDW_PRODUCT_BOM_COMPONENT,ORIG_SALE_PROD_NODE_NBR,2022-04-08
SAP,SAPC11,STPO,KSTPZ,,EDW_PRODUCT_BOM_COMPONENT,ORIG_SALE_PROD_CNTR_NBR,2022-04-08
SAP,SAPC11,STPO,KZNFP,,EDW_PRODUCT_BOM_COMPONENT,PROD_FOLLOW_UP_FLAG,2022-04-08
SAP,SAPC11,STPO,LKENZ,,EDW_PRODUCT_BOM_COMPONENT,BOM_PROD_DEL_FLAG,2022-04-08
SAP,SAPC11,STPO,LTXSP,,EDW_PRODUCT_BOM_COMPONENT,LANG_FMT_TYP_LKEY,2022-04-08
SAP,SAPC11,STPO,NETAU,,EDW_PRODUCT_BOM_COMPONENT,NEW_SCRAP_INDCTR_FLAG,2022-04-08
SAP,SAPC11,STPO,NFEAG,,EDW_PRODUCT_BOM_COMPONENT,DISCONTINUATION_GRP_NAME,2022-04-08
SAP,SAPC11,STPO,NFGRP,,EDW_PRODUCT_BOM_COMPONENT,FOLLOW_UP_GRP_NAME,2022-04-08
SAP,SAPC11,STPO,NLFMV,,EDW_PRODUCT_BOM_COMPONENT,LEADTIME_OFFSET_UOM,2022-04-08
SAP,SAPC11,STPO,NLFZV,,EDW_PRODUCT_BOM_COMPONENT,OPER_LEADTIME_DY_CNT,2022-04-08
SAP,SAPC11,STPO,OBJTY,,EDW_PRODUCT_BOM_COMPONENT,BOM_PROD_OBJ_GRP_NAME,2022-04-08
SAP,SAPC11,STPO,PEINH,,EDW_PRODUCT_BOM_COMPONENT,PROD_UNIT_PRC,2022-04-08
SAP,SAPC11,STPO,PREIS,,EDW_PRODUCT_BOM_COMPONENT,NON_STK_PROD_COST,2022-04-08
SAP,SAPC11,STPO,PRVBE,,EDW_PRODUCT_BOM_COMPONENT,PRODTN_SUPPLY_AREA_LKEY,2022-04-08
SAP,SAPC11,STPO,REKRI,,EDW_PRODUCT_BOM_COMPONENT,RECURSIVE_BOM_FLAG,2022-04-08
SAP,SAPC11,STPO,REKRS,,EDW_PRODUCT_BOM_COMPONENT,RECURSIVENESS_CHK_FLAG,2022-04-08
SAP,SAPC11,STPO,ROANZ,,EDW_PRODUCT_BOM_COMPONENT,VARBL_SZ_PROD_TYP_CNT,2022-04-08
SAP,SAPC11,STPO,ROMEN,,EDW_PRODUCT_BOM_COMPONENT,VARBL_SZ_PROD_TOT_QTY,2022-04-08
SAP,SAPC11,STPO,RVREL,,EDW_PRODUCT_BOM_COMPONENT,RELVNT_PROD_SLS_TYP,2022-04-08
SAP,SAPC11,STPO,SAKTO,,EDW_PRODUCT_BOM_COMPONENT,GL_ACCT_NBR,2022-04-08
SAP,SAPC11,STPO,SANIN,,EDW_PRODUCT_BOM_COMPONENT,PROD_PLANT_MTNC_FLAG,2022-04-08
SAP,SAPC11,STPO,SANKA,,EDW_PRODUCT_BOM_COMPONENT,PROD_COST_RELVNT_LKEY,2022-04-08
SAP,SAPC11,STPO,SANKO,,EDW_PRODUCT_BOM_COMPONENT,ENGNR_RELVNT_PROD_FLAG,2022-04-08
SAP,SAPC11,STPO,SCHGT,,EDW_PRODUCT_BOM_COMPONENT,BULK_MATL_FLAG,2022-04-08
SAP,SAPC11,STPO,UPSKZ,,EDW_PRODUCT_BOM_COMPONENT,SUB_PROD_BOM_EXIST_FLAG,2022-04-08
SAP,SAPC11,STPO,VALKZ,,EDW_PRODUCT_BOM_COMPONENT,CMPNT_PRESENT_IN_MULT_ALT_FLAG,2022-04-08
SAP,SAPC11,STPO,WAERS,,EDW_PRODUCT_BOM_COMPONENT,CRNCY_KEY,2022-04-08
SAP,SAPC11,STPO,WEBAZ,,EDW_PRODUCT_BOM_COMPONENT,RCPT_PROC_DY_CNT,2022-04-08
SAP,SAPC11,STPO,ALPGR,,EDW_PRODUCT_BOM_COMPONENT,ALT_PROD_GRP_NBR,2022-04-08
SAP,SAPC11,STPO,ALPOS,,EDW_PRODUCT_BOM_COMPONENT,ALT_PROD_FLAG,2022-04-08
SAP,SAPC11,STPO,ALPST,,EDW_PRODUCT_BOM_COMPONENT,ALT_PROD_STRAT_LKEY,2022-04-08
SAP,SAPC11,STPO,CADPO,,EDW_PRODUCT_BOM_COMPONENT,CAD_FLAG,2022-04-08
SAP,SAPC11,STPO,CLALT,,EDW_PRODUCT_BOM_COMPONENT,ALT_DISPLAY_FMT,2022-04-08
SAP,SAPC11,STPO,CLMUL,,EDW_PRODUCT_BOM_COMPONENT,MULT_SELECTION_ALLOW_FLAG,2022-04-08
SAP,SAPC11,STPO,ERSKZ,,EDW_PRODUCT_BOM_COMPONENT,SPARE_PART_TYP,2022-04-08
SAP,SAPC11,STPO,FUNCID,,EDW_PRODUCT_BOM_COMPONENT,FUNC_ID_TYP,2022-04-08
SAP,SAPC11,STPO,INSKZ,,EDW_PRODUCT_BOM_COMPONENT,INSTANCE_FLAG,2022-04-08
SAP,SAPC11,STPO,KNDBZ,,EDW_PRODUCT_BOM_COMPONENT,PROD_BOM_CHG_TYP,2022-04-08
SAP,SAPC11,STPO,KNDVB,,EDW_PRODUCT_BOM_COMPONENT,BOM_SLS_ORD_CHG_TYP,2022-04-08
SAP,SAPC11,STPO,KSTTY,,EDW_PRODUCT_BOM_COMPONENT,PROD_BOM_CTGY_LKEY,2022-04-08
SAP,SAPC11,STPO,KZCLB,,EDW_PRODUCT_BOM_COMPONENT,PROD_BOM_SELECTION_TYP,2022-04-08
SAP,SAPC11,STPO,KZKUP,,EDW_PRODUCT_BOM_COMPONENT,SUB_PROD_FLAG,2022-04-08
SAP,SAPC11,STPO,LIFNR,,EDW_PRODUCT_BOM_COMPONENT,VEND_ACCT_NBR,2022-04-08
SAP,SAPC11,STPO,RFORM,,EDW_PRODUCT_BOM_COMPONENT,FORMULA,2022-04-08
SAP,SAPC11,STPO,RFPNT,,EDW_PRODUCT_BOM_COMPONENT,PROD_BOM_REF_POINT_LKEY,2022-04-08
SAP,SAPC11,STPO,SANVS,,EDW_PRODUCT_BOM_COMPONENT,PROD_ORIG_CONFIGURATION_FLAG,2022-04-08
SAP,SAPC11,STPO,STKKZ,,EDW_PRODUCT_BOM_COMPONENT,PLANT_MTNC_ASSEMBLY_FLAG,2022-04-08
SAP,SAPC11,STPO,TECHV,,EDW_PRODUCT_BOM_COMPONENT,TECH_STAT_TEXT,2022-04-08
SAP,SAPC11,STPO,TPEKZ,,EDW_PRODUCT_BOM_COMPONENT,PROD_BOM_RESTRICTIONS_FLAG,2022-04-08
SAP,SAPC11,STPO,VACKZ,,EDW_PRODUCT_BOM_COMPONENT,AUTO_CONFIGURATION_DISPLAY_FLAG,2022-04-08
SAP,SAPC11,STPO,VCEKZ,,EDW_PRODUCT_BOM_COMPONENT,CONFIGURATION_EDITOR_DISPLAY_FLAG,2022-04-08
SAP,SAPC11,STPO,VERTI,,EDW_PRODUCT_BOM_COMPONENT,CMPNT_CNSMPTN_DIST_LKEY,2022-04-08
SAP,SAPC11,STPO,VSTKZ,,EDW_PRODUCT_BOM_COMPONENT,SINGLE_LVL_CONFIGURATION_DISPLAY_FLAG,2022-04-08
SAP,SAPC11,STPO,KSTNR,,EDW_PRODUCT_BOM_COMPONENT,SLS_ORD_BOM_ID,2022-04-08
SAP,SAPC11,STPO,STVKN,,EDW_PRODUCT_BOM_COMPONENT,PROD_NODE_NBR,2022-04-08
SAP,SAPC11,STPO,LGORT,,EDW_PRODUCT_BOM_COMPONENT,RESIDING_LOC_KEY,2022-04-08
SAP,SAPC11,STPO,PSWRK,,EDW_PRODUCT_BOM_COMPONENT,ISS_PLANT_LOC_KEY,2022-04-08
SAP,SAPC11,STPO,DATUV,,EDW_PRODUCT_BOM_COMPONENT,BOM_VALID_TO_DTE,2022-04-08
SAP,SAPC11,STPO,AENNR,,EDW_PRODUCT_BOM_COMPONENT,BOM_CHG_NBR,2022-04-08
SAP,SAPC11,STPO,CLASS,,EDW_PRODUCT_BOM_COMPONENT,CLS_NBR,2022-04-08
SAP,SAPC11,STPO,EKGRP,,EDW_PRODUCT_BOM_COMPONENT,PUR_GRP_NAME,2022-04-08
SAP,SAPC11,STPO,DOKAR,,EDW_PRODUCT_BOM_COMPONENT,DOC_TYP_LKEY,2022-04-08
SAP,SAPC11,STPO,DOKNR,,EDW_PRODUCT_BOM_COMPONENT,DOC_NBR,2022-04-08
SAP,SAPC11,STPO,DOKTL,,EDW_PRODUCT_BOM_COMPONENT,DOC_PART_NAME,2022-04-08
SAP,SAPC11,STPO,DVDAT,,EDW_PRODUCT_BOM_COMPONENT,LAST_SHFT_DTE,2022-04-08
SAP,SAPC11,STPO,DVNAM,,EDW_PRODUCT_BOM_COMPONENT,VALID_FROM_DTE_CHG_USER_NAME,2022-04-08
SAP,SAPC11,STPO,POTX2,,EDW_PRODUCT_BOM_COMPONENT,PROD_ADDTN_DESC,2022-04-08
SAP,SAPC11,STPO,IDPOS,,EDW_PRODUCT_BOM_COMPONENT,PROD_GRP_TYP_LKEY,2022-04-08
SAP,SAPC11,STPO,NLFZT,,EDW_PRODUCT_BOM_COMPONENT,LEADTIME_OFFSET_DYS,2022-04-08
SAP,SAPC11,STPO,LIFZT,,EDW_PRODUCT_BOM_COMPONENT,DLV_TM_IN_DYS,2022-04-08
SAP,SAPC11,STPO,ROMEI,,EDW_PRODUCT_BOM_COMPONENT,UOM_SZ,2022-04-08
SAP,SAPC11,STPO,ROMS1,,EDW_PRODUCT_BOM_COMPONENT,ONE_DIM_VARBL_SZ_1,2022-04-08
SAP,SAPC11,STPO,ROMS2,,EDW_PRODUCT_BOM_COMPONENT,ONE_DIM_VARBL_SZ_2,2022-04-08
SAP,SAPC11,STPO,ROMS3,,EDW_PRODUCT_BOM_COMPONENT,ONE_DIM_VARBL_SZ_3,2022-04-08
